exonID	exon_id	exon_name	exon_rank	tx_name.x	length	rank.x	V1	tx_name.y	rank.y	V4	V5	exonLoc	Sample
ENSMUST00000056882.6:1	423531	ENSMUSE00000400500.7	1	ENSMUST00000056882.6	2162	1	CDS (ENSMUST00000056882.6, CDS 1 of 1, 2162bp)	ENSMUST00000056882.6	1	1	2162	Last	group1
ENSMUST00000056882.6:1	423531	ENSMUSE00000400500.7	1	ENSMUST00000056882.6	2162	1	CDS (ENSMUST00000056882.6, CDS 1 of 1, 2162bp)	ENSMUST00000056882.6	1	1	2162	Last	group1
ENSMUST00000056915.2:1	452987	ENSMUSE00000390631.3	1	ENSMUST00000056915.2	3710	1	CDS (ENSMUST00000056915.2, CDS 1 of 1, 3710bp)	ENSMUST00000056915.2	1	1	3710	Last	group1
ENSMUST00000056915.2:1	452987	ENSMUSE00000390631.3	1	ENSMUST00000056915.2	3710	1	CDS (ENSMUST00000056915.2, CDS 1 of 1, 3710bp)	ENSMUST00000056915.2	1	1	3710	Last	group1
ENSMUST00000056915.2:1	452987	ENSMUSE00000390631.3	1	ENSMUST00000056915.2	3710	1	CDS (ENSMUST00000056915.2, CDS 1 of 1, 3710bp)	ENSMUST00000056915.2	1	1	3710	Last	group1
ENSMUST00000056924.13:1	70146	ENSMUSE00000473448.6	3	ENSMUST00000056924.13	4961	1	CDS (ENSMUST00000056924.13, CDS 1 of 3, 4961bp)	ENSMUST00000056924.13	1	28	4961	First	group1
ENSMUST00000056924.13:1	70146	ENSMUSE00000473448.6	3	ENSMUST00000056924.13	4961	1	CDS (ENSMUST00000056924.13, CDS 1 of 3, 4961bp)	ENSMUST00000056924.13	1	28	4961	First	group1
ENSMUST00000056978.7:1	378423	ENSMUSE00000682838.1	38	ENSMUST00000056978.7	1540	1	CDS (ENSMUST00000056978.7, CDS 1 of 38, 1540bp)	ENSMUST00000056978.7	1	37	1540	First	group1
ENSMUST00000056978.7:1	378423	ENSMUSE00000682838.1	38	ENSMUST00000056978.7	1540	1	CDS (ENSMUST00000056978.7, CDS 1 of 38, 1540bp)	ENSMUST00000056978.7	1	37	1540	First	group1
ENSMUST00000056978.7:1	378423	ENSMUSE00000682838.1	38	ENSMUST00000056978.7	1540	1	CDS (ENSMUST00000056978.7, CDS 1 of 38, 1540bp)	ENSMUST00000056978.7	1	37	1540	First	group1
ENSMUST00000056978.7:13	378441	ENSMUSE00001057567.1	26	ENSMUST00000056978.7	100	13	CDS (ENSMUST00000056978.7, CDS 2 of 38, 792bp)	ENSMUST00000056978.7	13	37	792	Middle	group1
ENSMUST00000057037.12:1	30647	ENSMUSE00000511349.4	20	ENSMUST00000057037.12	2329	1	CDS (ENSMUST00000057037.12, CDS 1 of 20, 2329bp)	ENSMUST00000057037.12	1	18	2329	First	group1
ENSMUST00000057037.12:6	30667	ENSMUSE00000321839.3	15	ENSMUST00000057037.12	148	6	CDS (ENSMUST00000057037.12, CDS 13 of 20, 477bp)	ENSMUST00000057037.12	6	18	477	Middle	group1
ENSMUST00000057043.9:1	120010	ENSMUSE00000374572.6	5	ENSMUST00000057043.9	5645	1	CDS (ENSMUST00000057043.9, CDS 1 of 5, 5645bp)	ENSMUST00000057043.9	1	50	5645	First	group1
ENSMUST00000057054.7:1	343090	ENSMUSE00000742343.1	3	ENSMUST00000057054.7	1220	1	CDS (ENSMUST00000057054.7, CDS 1 of 3, 1220bp)	ENSMUST00000057054.7	1	28	1220	First	group1
ENSMUST00000057062.11:1	31400	ENSMUSE00000627692.3	14	ENSMUST00000057062.11	2087	1	CDS (ENSMUST00000057062.11, CDS 1 of 14, 2087bp)	ENSMUST00000057062.11	1	10	2087	First	group1
ENSMUST00000057093.6:1	483827	ENSMUSE00000363913.6	3	ENSMUST00000057093.6	2973	1	CDS (ENSMUST00000057093.6, CDS 1 of 3, 2973bp)	ENSMUST00000057093.6	1	28	2973	First	group1
ENSMUST00000057093.6:1	483827	ENSMUSE00000363913.6	3	ENSMUST00000057093.6	2973	1	CDS (ENSMUST00000057093.6, CDS 1 of 3, 2973bp)	ENSMUST00000057093.6	1	28	2973	First	group1
ENSMUST00000057093.6:1	483827	ENSMUSE00000363913.6	3	ENSMUST00000057093.6	2973	1	CDS (ENSMUST00000057093.6, CDS 1 of 3, 2973bp)	ENSMUST00000057093.6	1	28	2973	First	group1
ENSMUST00000057093.6:1	483827	ENSMUSE00000363913.6	3	ENSMUST00000057093.6	2973	1	CDS (ENSMUST00000057093.6, CDS 1 of 3, 2973bp)	ENSMUST00000057093.6	1	28	2973	First	group1
ENSMUST00000057135.13:1	66525	ENSMUSE00000453392.2	15	ENSMUST00000057135.13	7379	1	CDS (ENSMUST00000057135.13, CDS 1 of 15, 7379bp)	ENSMUST00000057135.13	1	12	7379	First	group1
ENSMUST00000057135.13:8	66541	ENSMUSE00001269159.1	8	ENSMUST00000057135.13	93	8	CDS (ENSMUST00000057135.13, CDS 15 of 15, 351bp)	ENSMUST00000057135.13	8	12	351	Middle	group1
ENSMUST00000057194.8:1	335512	ENSMUSE00000510634.6	4	ENSMUST00000057194.8	1363	1	CDS (ENSMUST00000057194.8, CDS 1 of 4, 1363bp)	ENSMUST00000057194.8	1	39	1363	First	group1
ENSMUST00000057228.1:1	452982	ENSMUSE00000413638.2	1	ENSMUST00000057228.1	3055	1	CDS (ENSMUST00000057228.1, CDS 1 of 1, 3055bp)	ENSMUST00000057228.1	1	1	3055	Last	group1
ENSMUST00000057228.1:1	452982	ENSMUSE00000413638.2	1	ENSMUST00000057228.1	3055	1	CDS (ENSMUST00000057228.1, CDS 1 of 1, 3055bp)	ENSMUST00000057228.1	1	1	3055	Last	group1
ENSMUST00000057228.1:1	452982	ENSMUSE00000413638.2	1	ENSMUST00000057228.1	3055	1	CDS (ENSMUST00000057228.1, CDS 1 of 1, 3055bp)	ENSMUST00000057228.1	1	1	3055	Last	group1
ENSMUST00000057272.14:23	75877	ENSMUSE00001219025.1	23	ENSMUST00000057272.14	180	23	CDS (ENSMUST00000057272.14, CDS 29 of 86, 838bp)	ENSMUST00000057272.14	23	83	838	Middle	group1
ENSMUST00000057272.14:43	75910	ENSMUSE00000675726.1	43	ENSMUST00000057272.14	220	43	CDS (ENSMUST00000057272.14, CDS 47 of 86, 707bp)	ENSMUST00000057272.14	43	83	707	Middle	group1
ENSMUST00000057272.14:70	75954	ENSMUSE00001300465.1	70	ENSMUST00000057272.14	162	70	CDS (ENSMUST00000057272.14, CDS 85 of 86, 166bp)	ENSMUST00000057272.14	70	83	166	Middle	group1
ENSMUST00000057288.5:6	349293	ENSMUSE00001224231.1	6	ENSMUST00000057288.5	131	6	CDS (ENSMUST00000057288.5, CDS 13 of 13, 833bp)	ENSMUST00000057288.5	6	9	833	Middle	group1
ENSMUST00000057293.7:3	218512	ENSMUSE00000339794.2	12	ENSMUST00000057293.7	147	3	CDS (ENSMUST00000057293.7, CDS 11 of 14, 3290bp)	ENSMUST00000057293.7	3	10	3290	Middle	group1
ENSMUST00000057344.2:27	242742	ENSMUSE00001060654.1	27	ENSMUST00000057344.2	125	27	CDS (ENSMUST00000057344.2, CDS 32 of 32, 108bp)	ENSMUST00000057344.2	27	31	108	Middle	group1
ENSMUST00000057416.7:1	355789	ENSMUSE00000374812.8	1	ENSMUST00000057416.7	405	1	CDS (ENSMUST00000057416.7, CDS 1 of 2, 405bp)	ENSMUST00000057416.7	1	17	405	First	group1
ENSMUST00000057431.5:1	91767	ENSMUSE00000474638.2	1	ENSMUST00000057431.5	1806	1	CDS (ENSMUST00000057431.5, CDS 1 of 1, 1806bp)	ENSMUST00000057431.5	1	1	1806	Last	group1
ENSMUST00000057431.5:1	91767	ENSMUSE00000474638.2	1	ENSMUST00000057431.5	1806	1	CDS (ENSMUST00000057431.5, CDS 1 of 1, 1806bp)	ENSMUST00000057431.5	1	1	1806	Last	group1
ENSMUST00000057442.7:1	378910	ENSMUSE00000409549.7	2	ENSMUST00000057442.7	3926	1	CDS (ENSMUST00000057442.7, CDS 1 of 2, 3926bp)	ENSMUST00000057442.7	1	17	3926	First	group1
ENSMUST00000057442.7:1	378910	ENSMUSE00000409549.7	2	ENSMUST00000057442.7	3926	1	CDS (ENSMUST00000057442.7, CDS 1 of 2, 3926bp)	ENSMUST00000057442.7	1	17	3926	First	group1
ENSMUST00000057495.9:5	373080	ENSMUSE00000519398.2	5	ENSMUST00000057495.9	157	5	CDS (ENSMUST00000057495.9, CDS 12 of 12, 1539bp)	ENSMUST00000057495.9	5	8	1539	Middle	group1
ENSMUST00000057497.12:1	160126	ENSMUSE00000133418.3	13	ENSMUST00000057497.12	1448	1	CDS (ENSMUST00000057497.12, CDS 1 of 13, 1448bp)	ENSMUST00000057497.12	1	9	1448	First	group1
ENSMUST00000057500.5:1	282869	ENSMUSE00000372053.5	3	ENSMUST00000057500.5	916	1	CDS (ENSMUST00000057500.5, CDS 1 of 3, 916bp)	ENSMUST00000057500.5	1	28	916	First	group1
ENSMUST00000057525.13:1	225208	ENSMUSE00000413755.7	12	ENSMUST00000057525.13	741	1	CDS (ENSMUST00000057525.13, CDS 1 of 12, 741bp)	ENSMUST00000057525.13	1	8	741	First	group1
ENSMUST00000057561.8:6	248938	ENSMUSE00000210777.3	18	ENSMUST00000057561.8	184	6	CDS (ENSMUST00000057561.8, CDS 13 of 23, 620bp)	ENSMUST00000057561.8	6	21	620	Middle	group1
ENSMUST00000057576.7:1	227350	ENSMUSE00000363886.4	17	ENSMUST00000057576.7	630	1	CDS (ENSMUST00000057576.7, CDS 1 of 17, 630bp)	ENSMUST00000057576.7	1	14	630	First	group1
ENSMUST00000057598.6:1	372936	ENSMUSE00000405546.5	1	ENSMUST00000057598.6	642	1	CDS (ENSMUST00000057598.6, CDS 1 of 2, 642bp)	ENSMUST00000057598.6	1	17	642	First	group1
ENSMUST00000057598.6:1	372936	ENSMUSE00000405546.5	1	ENSMUST00000057598.6	642	1	CDS (ENSMUST00000057598.6, CDS 1 of 2, 642bp)	ENSMUST00000057598.6	1	17	642	First	group1
ENSMUST00000057608.4:1	305754	ENSMUSE00000383477.5	2	ENSMUST00000057608.4	4158	1	CDS (ENSMUST00000057608.4, CDS 1 of 2, 4158bp)	ENSMUST00000057608.4	1	17	4158	First	group1
ENSMUST00000057608.4:1	305754	ENSMUSE00000383477.5	2	ENSMUST00000057608.4	4158	1	CDS (ENSMUST00000057608.4, CDS 1 of 2, 4158bp)	ENSMUST00000057608.4	1	17	4158	First	group1
ENSMUST00000057623.13:1	307089	ENSMUSE00000609518.2	12	ENSMUST00000057623.13	1698	1	CDS (ENSMUST00000057623.13, CDS 1 of 12, 1698bp)	ENSMUST00000057623.13	1	8	1698	First	group1
ENSMUST00000057625.2:1	479815	ENSMUSE00000388853.2	1	ENSMUST00000057625.2	1580	1	CDS (ENSMUST00000057625.2, CDS 1 of 1, 1580bp)	ENSMUST00000057625.2	1	1	1580	Last	group1
ENSMUST00000057627.15:1	72502	ENSMUSE00000367857.9	3	ENSMUST00000057627.15	3447	1	CDS (ENSMUST00000057627.15, CDS 1 of 3, 3447bp)	ENSMUST00000057627.15	1	28	3447	First	group1
ENSMUST00000057627.15:1	72502	ENSMUSE00000367857.9	3	ENSMUST00000057627.15	3447	1	CDS (ENSMUST00000057627.15, CDS 1 of 3, 3447bp)	ENSMUST00000057627.15	1	28	3447	First	group1
ENSMUST00000057631.11:1	337989	ENSMUSE00000789430.1	23	ENSMUST00000057631.11	1635	1	CDS (ENSMUST00000057631.11, CDS 1 of 23, 1635bp)	ENSMUST00000057631.11	1	21	1635	First	group1
ENSMUST00000057632.14:9	408891	ENSMUSE00000482132.3	9	ENSMUST00000057632.14	210	9	CDS (ENSMUST00000057632.14, CDS 16 of 16, 4516bp)	ENSMUST00000057632.14	9	13	4516	Middle	group1
ENSMUST00000057645.5:1	484937	ENSMUSE00000393853.5	2	ENSMUST00000057645.5	5194	1	CDS (ENSMUST00000057645.5, CDS 1 of 2, 5194bp)	ENSMUST00000057645.5	1	17	5194	First	group1
ENSMUST00000057645.5:1	484937	ENSMUSE00000393853.5	2	ENSMUST00000057645.5	5194	1	CDS (ENSMUST00000057645.5, CDS 1 of 2, 5194bp)	ENSMUST00000057645.5	1	17	5194	First	group1
ENSMUST00000057717.7:1	253287	ENSMUSE00000358132.8	2	ENSMUST00000057717.7	6802	1	CDS (ENSMUST00000057717.7, CDS 1 of 2, 6802bp)	ENSMUST00000057717.7	1	17	6802	First	group1
ENSMUST00000057717.7:1	253287	ENSMUSE00000358132.8	2	ENSMUST00000057717.7	6802	1	CDS (ENSMUST00000057717.7, CDS 1 of 2, 6802bp)	ENSMUST00000057717.7	1	17	6802	First	group1
ENSMUST00000057717.7:1	253287	ENSMUSE00000358132.8	2	ENSMUST00000057717.7	6802	1	CDS (ENSMUST00000057717.7, CDS 1 of 2, 6802bp)	ENSMUST00000057717.7	1	17	6802	First	group1
ENSMUST00000057773.4:1	143743	ENSMUSE00000377356.5	1	ENSMUST00000057773.4	1308	1	CDS (ENSMUST00000057773.4, CDS 1 of 1, 1308bp)	ENSMUST00000057773.4	1	1	1308	Last	group1
ENSMUST00000057773.4:1	143743	ENSMUSE00000377356.5	1	ENSMUST00000057773.4	1308	1	CDS (ENSMUST00000057773.4, CDS 1 of 1, 1308bp)	ENSMUST00000057773.4	1	1	1308	Last	group1
ENSMUST00000057783.4:1	359679	ENSMUSE00000411475.5	3	ENSMUST00000057783.4	3169	1	CDS (ENSMUST00000057783.4, CDS 1 of 3, 3169bp)	ENSMUST00000057783.4	1	28	3169	First	group1
ENSMUST00000057783.4:1	359679	ENSMUSE00000411475.5	3	ENSMUST00000057783.4	3169	1	CDS (ENSMUST00000057783.4, CDS 1 of 3, 3169bp)	ENSMUST00000057783.4	1	28	3169	First	group1
ENSMUST00000057793.10:1	72620	ENSMUSE00001280473.1	5	ENSMUST00000057793.10	4187	1	CDS (ENSMUST00000057793.10, CDS 1 of 5, 4187bp)	ENSMUST00000057793.10	1	50	4187	First	group1
ENSMUST00000057793.10:1	72620	ENSMUSE00001280473.1	5	ENSMUST00000057793.10	4187	1	CDS (ENSMUST00000057793.10, CDS 1 of 5, 4187bp)	ENSMUST00000057793.10	1	50	4187	First	group1
ENSMUST00000057799.7:1	334571	ENSMUSE00000677987.1	4	ENSMUST00000057799.7	3090	1	CDS (ENSMUST00000057799.7, CDS 1 of 4, 3090bp)	ENSMUST00000057799.7	1	39	3090	First	group1
ENSMUST00000057799.7:1	334571	ENSMUSE00000677987.1	4	ENSMUST00000057799.7	3090	1	CDS (ENSMUST00000057799.7, CDS 1 of 4, 3090bp)	ENSMUST00000057799.7	1	39	3090	First	group1
ENSMUST00000057799.7:1	334571	ENSMUSE00000677987.1	4	ENSMUST00000057799.7	3090	1	CDS (ENSMUST00000057799.7, CDS 1 of 4, 3090bp)	ENSMUST00000057799.7	1	39	3090	First	group1
ENSMUST00000057799.7:1	334571	ENSMUSE00000677987.1	4	ENSMUST00000057799.7	3090	1	CDS (ENSMUST00000057799.7, CDS 1 of 4, 3090bp)	ENSMUST00000057799.7	1	39	3090	First	group1
ENSMUST00000057801.6:1	413644	ENSMUSE00000356776.6	2	ENSMUST00000057801.6	2102	1	CDS (ENSMUST00000057801.6, CDS 1 of 2, 2102bp)	ENSMUST00000057801.6	1	17	2102	First	group1
ENSMUST00000057801.6:1	413644	ENSMUSE00000356776.6	2	ENSMUST00000057801.6	2102	1	CDS (ENSMUST00000057801.6, CDS 1 of 2, 2102bp)	ENSMUST00000057801.6	1	17	2102	First	group1
ENSMUST00000057829.3:1	116641	ENSMUSE00000370157.3	2	ENSMUST00000057829.3	1982	1	CDS (ENSMUST00000057829.3, CDS 1 of 2, 1982bp)	ENSMUST00000057829.3	1	17	1982	First	group1
ENSMUST00000057829.3:1	116641	ENSMUSE00000370157.3	2	ENSMUST00000057829.3	1982	1	CDS (ENSMUST00000057829.3, CDS 1 of 2, 1982bp)	ENSMUST00000057829.3	1	17	1982	First	group1
ENSMUST00000057849.5:1	343772	ENSMUSE00000585785.3	2	ENSMUST00000057849.5	649	1	CDS (ENSMUST00000057849.5, CDS 1 of 2, 649bp)	ENSMUST00000057849.5	1	17	649	First	group1
ENSMUST00000057859.8:7	352270	ENSMUSE00000445973.1	7	ENSMUST00000057859.8	156	7	CDS (ENSMUST00000057859.8, CDS 14 of 14, 2851bp)	ENSMUST00000057859.8	7	10	2851	Middle	group1
ENSMUST00000057870.3:1	326199	ENSMUSE00000392211.3	1	ENSMUST00000057870.3	1010	1	CDS (ENSMUST00000057870.3, CDS 1 of 1, 1010bp)	ENSMUST00000057870.3	1	1	1010	Last	group1
ENSMUST00000057892.14:1	344634	ENSMUSE00000671040.2	28	ENSMUST00000057892.14	2759	1	CDS (ENSMUST00000057892.14, CDS 1 of 28, 2759bp)	ENSMUST00000057892.14	1	26	2759	First	group1
ENSMUST00000057892.14:11	344655	ENSMUSE00000890217.1	18	ENSMUST00000057892.14	109	11	CDS (ENSMUST00000057892.14, CDS 18 of 28, 2308bp)	ENSMUST00000057892.14	11	26	2308	Middle	group1
ENSMUST00000057892.14:11	344655	ENSMUSE00000890217.1	18	ENSMUST00000057892.14	109	11	CDS (ENSMUST00000057892.14, CDS 18 of 28, 2308bp)	ENSMUST00000057892.14	11	26	2308	Middle	group1
ENSMUST00000057892.14:11	344655	ENSMUSE00000890217.1	18	ENSMUST00000057892.14	109	11	CDS (ENSMUST00000057892.14, CDS 18 of 28, 2308bp)	ENSMUST00000057892.14	11	26	2308	Middle	group1
ENSMUST00000057892.14:11	344655	ENSMUSE00000890217.1	18	ENSMUST00000057892.14	109	11	CDS (ENSMUST00000057892.14, CDS 18 of 28, 2308bp)	ENSMUST00000057892.14	11	26	2308	Middle	group1
ENSMUST00000057892.14:11	344655	ENSMUSE00000890217.1	18	ENSMUST00000057892.14	109	11	CDS (ENSMUST00000057892.14, CDS 18 of 28, 2308bp)	ENSMUST00000057892.14	11	26	2308	Middle	group1
ENSMUST00000057892.14:20	344668	ENSMUSE00000671053.2	9	ENSMUST00000057892.14	139	20	CDS (ENSMUST00000057892.14, CDS 26 of 28, 224bp)	ENSMUST00000057892.14	20	26	224	Middle	group1
ENSMUST00000057892.14:21	344669	ENSMUSE00000893173.1	8	ENSMUST00000057892.14	130	21	CDS (ENSMUST00000057892.14, CDS 27 of 28, 823bp)	ENSMUST00000057892.14	21	26	823	Middle	group1
ENSMUST00000057892.14:21	344669	ENSMUSE00000893173.1	8	ENSMUST00000057892.14	130	21	CDS (ENSMUST00000057892.14, CDS 27 of 28, 823bp)	ENSMUST00000057892.14	21	26	823	Middle	group1
ENSMUST00000057893.6:1	325940	ENSMUSE00000412002.7	1	ENSMUST00000057893.6	3663	1	CDS (ENSMUST00000057893.6, CDS 1 of 1, 3663bp)	ENSMUST00000057893.6	1	1	3663	Last	group1
ENSMUST00000057910.15:7	306859	ENSMUSE00001260563.1	9	ENSMUST00000057910.15	138	7	CDS (ENSMUST00000057910.15, CDS 14 of 15, 1733bp)	ENSMUST00000057910.15	7	12	1733	Middle	group1
ENSMUST00000057934.9:11	244667	ENSMUSE00000605711.1	11	ENSMUST00000057934.9	106	11	CDS (ENSMUST00000057934.9, CDS 18 of 18, 817bp)	ENSMUST00000057934.9	11	15	817	Middle	group1
ENSMUST00000057942.2:1	459014	ENSMUSE00000368195.2	1	ENSMUST00000057942.2	2758	1	CDS (ENSMUST00000057942.2, CDS 1 of 1, 2758bp)	ENSMUST00000057942.2	1	1	2758	Last	group1
ENSMUST00000057944.11:1	96323	ENSMUSE00000396068.9	6	ENSMUST00000057944.11	2309	1	CDS (ENSMUST00000057944.11, CDS 1 of 6, 2309bp)	ENSMUST00000057944.11	1	61	2309	First	group1
ENSMUST00000057950.7:1	459659	ENSMUSE00000571793.4	4	ENSMUST00000057950.7	3529	1	CDS (ENSMUST00000057950.7, CDS 1 of 4, 3529bp)	ENSMUST00000057950.7	1	39	3529	First	group1
ENSMUST00000058007.6:1	410165	ENSMUSE00000489209.4	1	ENSMUST00000058007.6	4275	1	CDS (ENSMUST00000058007.6, CDS 1 of 1, 4275bp)	ENSMUST00000058007.6	1	1	4275	Last	group1
ENSMUST00000058007.6:1	410165	ENSMUSE00000489209.4	1	ENSMUST00000058007.6	4275	1	CDS (ENSMUST00000058007.6, CDS 1 of 1, 4275bp)	ENSMUST00000058007.6	1	1	4275	Last	group1
ENSMUST00000058007.6:1	410165	ENSMUSE00000489209.4	1	ENSMUST00000058007.6	4275	1	CDS (ENSMUST00000058007.6, CDS 1 of 1, 4275bp)	ENSMUST00000058007.6	1	1	4275	Last	group1
ENSMUST00000058038.11:1	228835	ENSMUSE00000709640.1	3	ENSMUST00000058038.11	5532	1	CDS (ENSMUST00000058038.11, CDS 1 of 3, 5532bp)	ENSMUST00000058038.11	1	28	5532	First	group1
ENSMUST00000058038.11:1	228835	ENSMUSE00000709640.1	3	ENSMUST00000058038.11	5532	1	CDS (ENSMUST00000058038.11, CDS 1 of 3, 5532bp)	ENSMUST00000058038.11	1	28	5532	First	group1
ENSMUST00000058060.13:1	332198	ENSMUSE00000757004.1	4	ENSMUST00000058060.13	687	1	CDS (ENSMUST00000058060.13, CDS 1 of 4, 687bp)	ENSMUST00000058060.13	1	39	687	First	group1
ENSMUST00000058119.8:1	479814	ENSMUSE00000368479.9	1	ENSMUST00000058119.8	1532	1	CDS (ENSMUST00000058119.8, CDS 1 of 1, 1532bp)	ENSMUST00000058119.8	1	1	1532	Last	group1
ENSMUST00000058119.8:1	479814	ENSMUSE00000368479.9	1	ENSMUST00000058119.8	1532	1	CDS (ENSMUST00000058119.8, CDS 1 of 1, 1532bp)	ENSMUST00000058119.8	1	1	1532	Last	group1
ENSMUST00000058125.8:1	488775	ENSMUSE00000715501.2	3	ENSMUST00000058125.8	612	1	CDS (ENSMUST00000058125.8, CDS 1 of 3, 612bp)	ENSMUST00000058125.8	1	28	612	First	group1
ENSMUST00000058136.8:1	448747	ENSMUSE00000337367.7	2	ENSMUST00000058136.8	2899	1	CDS (ENSMUST00000058136.8, CDS 1 of 2, 2899bp)	ENSMUST00000058136.8	1	17	2899	First	group1
ENSMUST00000058136.8:1	448747	ENSMUSE00000337367.7	2	ENSMUST00000058136.8	2899	1	CDS (ENSMUST00000058136.8, CDS 1 of 2, 2899bp)	ENSMUST00000058136.8	1	17	2899	First	group1
ENSMUST00000058154.14:1	309340	ENSMUSE00000388904.8	14	ENSMUST00000058154.14	3842	1	CDS (ENSMUST00000058154.14, CDS 1 of 14, 3842bp)	ENSMUST00000058154.14	1	10	3842	First	group1
ENSMUST00000058210.12:1	188147	ENSMUSE00000378196.4	22	ENSMUST00000058210.12	1885	1	CDS (ENSMUST00000058210.12, CDS 1 of 22, 1885bp)	ENSMUST00000058210.12	1	20	1885	First	group1
ENSMUST00000058240.13:1	401090	ENSMUSE00000775871.1	7	ENSMUST00000058240.13	872	1	CDS (ENSMUST00000058240.13, CDS 1 of 7, 872bp)	ENSMUST00000058240.13	1	70	872	First	group1
ENSMUST00000058265.7:1	484070	ENSMUSE00000355996.8	2	ENSMUST00000058265.7	1339	1	CDS (ENSMUST00000058265.7, CDS 1 of 2, 1339bp)	ENSMUST00000058265.7	1	17	1339	First	group1
ENSMUST00000058295.5:21	324710	ENSMUSE00001267958.1	21	ENSMUST00000058295.5	156	21	CDS (ENSMUST00000058295.5, CDS 27 of 27, 1404bp)	ENSMUST00000058295.5	21	25	1404	Middle	group1
ENSMUST00000058351.15:1	104086	ENSMUSE00000460498.5	1	ENSMUST00000058351.15	398	1	CDS (ENSMUST00000058351.15, CDS 1 of 11, 398bp)	ENSMUST00000058351.15	1	6	398	First	group1
ENSMUST00000058351.15:1	104086	ENSMUSE00000460498.5	1	ENSMUST00000058351.15	398	1	CDS (ENSMUST00000058351.15, CDS 1 of 11, 398bp)	ENSMUST00000058351.15	1	6	398	First	group1
ENSMUST00000058358.7:1	210498	ENSMUSE00000335007.7	1	ENSMUST00000058358.7	2460	1	CDS (ENSMUST00000058358.7, CDS 1 of 1, 2460bp)	ENSMUST00000058358.7	1	1	2460	Last	group1
ENSMUST00000058383.8:1	182173	ENSMUSE00000615086.4	5	ENSMUST00000058383.8	3492	1	CDS (ENSMUST00000058383.8, CDS 1 of 5, 3492bp)	ENSMUST00000058383.8	1	50	3492	First	group1
ENSMUST00000058418.7:3	144431	ENSMUSE00000388227.4	3	ENSMUST00000058418.7	132	3	CDS (ENSMUST00000058418.7, CDS 11 of 11, 1152bp)	ENSMUST00000058418.7	3	6	1152	Middle	group1
ENSMUST00000058464.4:1	364687	ENSMUSE00000468814.2	5	ENSMUST00000058464.4	2449	1	CDS (ENSMUST00000058464.4, CDS 1 of 5, 2449bp)	ENSMUST00000058464.4	1	50	2449	First	group1
ENSMUST00000058464.4:1	364687	ENSMUSE00000468814.2	5	ENSMUST00000058464.4	2449	1	CDS (ENSMUST00000058464.4, CDS 1 of 5, 2449bp)	ENSMUST00000058464.4	1	50	2449	First	group1
ENSMUST00000058472.12:1	156111	ENSMUSE00000493629.1	16	ENSMUST00000058472.12	1555	1	CDS (ENSMUST00000058472.12, CDS 1 of 16, 1555bp)	ENSMUST00000058472.12	1	13	1555	First	group1
ENSMUST00000058472.12:1	156111	ENSMUSE00000493629.1	16	ENSMUST00000058472.12	1555	1	CDS (ENSMUST00000058472.12, CDS 1 of 16, 1555bp)	ENSMUST00000058472.12	1	13	1555	First	group1
ENSMUST00000058476.13:6	198496	ENSMUSE00000338091.1	6	ENSMUST00000058476.13	222	6	CDS (ENSMUST00000058476.13, CDS 13 of 14, 85bp)	ENSMUST00000058476.13	6	10	85	Middle	group1
ENSMUST00000058476.13:7	198498	ENSMUSE00000279524.1	7	ENSMUST00000058476.13	102	7	CDS (ENSMUST00000058476.13, CDS 14 of 14, 1719bp)	ENSMUST00000058476.13	7	10	1719	Middle	group1
ENSMUST00000058476.13:7	198498	ENSMUSE00000279524.1	7	ENSMUST00000058476.13	102	7	CDS (ENSMUST00000058476.13, CDS 14 of 14, 1719bp)	ENSMUST00000058476.13	7	10	1719	Middle	group1
ENSMUST00000058476.13:7	198498	ENSMUSE00000279524.1	7	ENSMUST00000058476.13	102	7	CDS (ENSMUST00000058476.13, CDS 14 of 14, 1719bp)	ENSMUST00000058476.13	7	10	1719	Middle	group1
ENSMUST00000058491.7:1	357836	ENSMUSE00000437691.7	1	ENSMUST00000058491.7	29	1	CDS (ENSMUST00000058491.7, CDS 1 of 2, 29bp)	ENSMUST00000058491.7	1	17	29	First	group1
ENSMUST00000058524.2:1	178901	ENSMUSE00000375833.3	4	ENSMUST00000058524.2	5742	1	CDS (ENSMUST00000058524.2, CDS 1 of 4, 5742bp)	ENSMUST00000058524.2	1	39	5742	First	group1
ENSMUST00000058534.6:1	251103	ENSMUSE00000391277.5	3	ENSMUST00000058534.6	2546	1	CDS (ENSMUST00000058534.6, CDS 1 of 3, 2546bp)	ENSMUST00000058534.6	1	28	2546	First	group1
ENSMUST00000058550.14:1	153418	ENSMUSE00000468249.3	7	ENSMUST00000058550.14	1488	1	CDS (ENSMUST00000058550.14, CDS 1 of 7, 1488bp)	ENSMUST00000058550.14	1	70	1488	First	group1
ENSMUST00000058579.6:1	254417	ENSMUSE00000340228.7	1	ENSMUST00000058579.6	2262	1	CDS (ENSMUST00000058579.6, CDS 1 of 1, 2262bp)	ENSMUST00000058579.6	1	1	2262	Last	group1
ENSMUST00000058593.9:1	409842	ENSMUSE00000380430.2	22	ENSMUST00000058593.9	1683	1	CDS (ENSMUST00000058593.9, CDS 1 of 22, 1683bp)	ENSMUST00000058593.9	1	20	1683	First	group1
