ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0061726	mitochondrion disassembly	38/4519	89/17381	0.0004458353830722	0.00549345934101053	0.00428525122297179	11140/2648/79594/81631/493856/55294/26100/3099/7855/55626/84971/9776/2011/65018/8607/29801/3091/9474/6158/10193/2017/3064/2629/664/11152/8878/56270/10645/23192/23274/23130/7709/10013/9927/79065/11338/93974/57602	38	BP	group1
GO:0032456	endocytic recycling	18/4519	33/17381	0.000449792567321056	0.00551855425516233	0.00430482686827721	85377/30844/11021/10228/9727/30846/57724/22853/392/10938/10123/8943/57706/51552/163486/79778/25930/55275	18	BP	group1
GO:0043276	anoikis	18/4519	33/17381	0.000449792567321056	0.00551855425516233	0.00430482686827721	10514/5290/150094/4851/3678/6794/1869/4170/7027/7088/51651/596/3688/25855/8517/6714/5747/207	18	BP	group1
GO:0048511	rhythmic process	109/4519	316/17381	0.000450625334988309	0.00551855425516233	0.00430482686827721	1407/2767/23411/402055/9757/5054/1655/6928/4669/4254/8914/7337/3398/1958/196/3624/2069/3727/10514/8553/1019/1387/5465/2033/2932/3383/5371/463/9611/150094/1956/9510/7071/2063/4783/56339/11245/1051/57805/835/4323/9975/5499/8851/1453/114781/5591/9475/5187/8204/23373/7298/63951/6667/5501/4987/6839/1859/4800/2309/2113/10743/9967/79723/26224/1454/91603/23596/7042/10765/59338/8945/3725/23394/7422/8879/3061/8473/1390/9500/598/5111/2296/5927/25942/10062/5936/596/1471/23239/468/8648/408/22871/1385/23064/7291/3192/8893/6714/5601/10499/8242/10236/3623/9353/8322/4297/22809	109	BP	group1
GO:0007163	establishment or maintenance of cell polarity	68/4519	182/17381	0.000461050037477264	0.00563474364908697	0.00439546206033095	57662/1741/4627/55612/23094/3280/667/5908/10097/64398/5310/9368/6548/64083/4131/382/81565/154796/4034/2011/9475/10494/10615/2302/6794/55742/2185/7477/79648/10193/9265/399687/3064/4983/22841/4649/5058/23224/55691/4926/55755/9578/6993/10092/9826/4000/9181/8729/9231/25932/56288/10253/5590/23189/4134/9585/54820/6093/2909/29899/89958/4140/2195/23616/5747/9793/85302/57787	68	BP	group1
GO:0090162	establishment of epithelial cell polarity	16/4519	28/17381	0.000464535233586341	0.00566582223033401	0.00441970535040191	57662/55612/23094/3280/64398/9368/64083/382/9265/399687/4983/4649/55691/56288/23616/85302	16	BP	group1
GO:0072431	signal transduction involved in mitotic G1 DNA damage checkpoint	29/4519	63/17381	0.000466599973313285	0.00566801139299552	0.0044214130379245	1027/4848/6659/57472/2033/1017/5371/10769/835/5591/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	29	BP	group1
GO:1902400	intracellular signal transduction involved in G1 DNA damage checkpoint	29/4519	63/17381	0.000466599973313285	0.00566801139299552	0.0044214130379245	1027/4848/6659/57472/2033/1017/5371/10769/835/5591/10498/2810/1869/85456/5325/4194/1647/7027/5111/1874/55835/6790/51512/4193/3276/7316/4850/51499/7314	29	BP	group1
GO:0050769	positive regulation of neurogenesis	138/4519	414/17381	0.000469363902505981	0.00569009101969448	0.00443863656529425	3675/54700/7473/55754/3280/652/3976/6608/3169/9253/5914/57498/54606/6498/3706/10097/5597/8482/466/79594/23363/9820/6722/1620/84298/396/375/4851/26011/7424/2043/25836/392255/4690/259266/5364/4131/81565/51704/8507/84079/8837/23613/79791/23529/1453/2011/10494/27185/6935/23373/63925/29882/23129/3309/23060/6794/22906/79191/81532/147040/1954/3091/118813/2185/10507/81545/2736/9139/57556/23405/1435/1981/351/8904/5058/3981/5663/7516/23654/1454/1523/2316/1745/2803/6993/9181/653/23394/7422/2889/9231/9682/60436/1902/659/2048/8829/23013/1855/6792/5789/3572/9037/2290/10458/9585/22891/118738/1499/4780/2260/2852/596/2909/9699/5970/8648/22954/1605/22871/9839/3232/55607/65981/23064/6938/627/6474/27/9353/55714/3084/9798/23499/8766/124936/7077	138	BP	group1
GO:0007175	negative regulation of epidermal growth factor-activated receptor activity	10/4519	14/17381	0.000480205704987515	0.00578652686190366	0.00451386271790817	9052/84313/867/9655/79643/5663/54206/868/122809/84619	10	BP	group1
GO:0007183	SMAD protein complex assembly	10/4519	14/17381	0.000480205704987515	0.00578652686190366	0.00451386271790817	7040/4087/4091/5494/4088/56937/9372/142/2280/4086	10	BP	group1
GO:0036124	histone H3-K9 trimethylation	10/4519	14/17381	0.000480205704987515	0.00578652686190366	0.00451386271790817	23411/55011/4204/10782/6839/79723/57673/9682/546/51742	10	BP	group1
GO:0010639	negative regulation of organelle organization	116/4519	340/17381	0.000485867618039946	0.00584304397454839	0.00455794969681263	2288/23411/128866/5216/26271/54454/1843/652/3976/9026/3021/7014/80206/55226/9700/55011/829/822/79594/118/10395/7013/9320/201163/899/84464/81620/4204/1901/84079/10432/6879/6830/80169/4281/666/79929/79142/65018/84861/6711/91663/23133/3720/5962/9474/54978/10193/9232/6904/6709/5253/55755/142/1063/4751/4000/9181/664/26036/9682/546/598/9882/26586/3980/6497/23189/5927/1487/4134/55022/23671/57175/90102/10105/25942/9738/54880/4233/832/9463/11078/140775/55818/23274/10201/3925/9530/55607/64282/699/7291/10013/3192/6714/23075/7114/6418/324/9353/3550/167227/6712/89795/22823/84260/23293/51499/51474/207/26277/146691/5573/1785/27243	116	BP	group1
GO:0048545	response to steroid hormone	132/4519	394/17381	0.000488908957484586	0.00586552847130377	0.00457548904883797	2288/1407/5536/23411/7040/1655/1277/595/4848/4015/6678/7337/6696/1843/652/7533/8554/3169/9667/5914/6382/23558/7057/490/1535/8312/5465/2033/590/3383/4864/6502/1956/4851/133/678/760/2063/7048/10424/3148/5245/5469/55128/8085/112398/79039/2720/54541/5978/8837/10432/9975/6879/6047/811/5187/27086/8204/79447/7298/8289/10498/7025/3301/842/1978/7477/1601/56937/7332/2309/6049/11057/9967/23462/3275/5058/6256/6597/5467/142/7042/1490/2629/2805/2022/164091/23054/10524/8928/54206/5111/4824/9862/2908/11214/7041/10062/10025/1499/7068/10521/2852/9969/596/8896/3146/5970/8648/55818/6872/7182/677/85315/6198/10013/3192/6714/8061/4193/8754/344838/9353/9970/10413/9113/5901/11331/5106/25959/7538	132	BP	group1
GO:0061180	mammary gland epithelium development	30/4519	66/17381	0.000489688224279809	0.00586552847130377	0.00457548904883797	7040/7473/595/3398/6608/5371/4041/6778/5469/1051/57142/80139/3091/10522/7477/2736/1435/1969/128239/10765/90780/8945/6239/675/4487/208/6714/9113/11331/207	30	BP	group1
GO:0043038	amino acid activation	25/4519	52/17381	0.000503841617465168	0.00602306092607963	0.00469837448451353	23438/6301/10352/57505/16/4141/23395/92935/3735/10667/55157/80222/25973/8565/833/51520/151903/55152/54938/124454/132949/3035/11232/283459/2193	25	BP	group1
GO:0035567	non-canonical Wnt signaling pathway	58/4519	151/17381	0.000524836964884086	0.00626159656715875	0.00488444760969818	5704/1951/5711/27161/5691/5216/5700/5717/5689/9620/5709/5686/1952/8324/8321/5692/7855/166336/23112/5708/1857/1453/27327/2535/57674/5693/1601/57822/160/81839/84870/5699/1454/5532/5710/4919/25/192670/10082/1855/4300/1173/1499/23198/51339/144165/5701/5695/8323/5702/8322/5719/161/7316/10197/84133/7314/163	58	BP	group1
GO:1903845	negative regulation of cellular response to transforming growth factor beta stimulus	32/4519	72/17381	0.000527393268455713	0.00627963509549347	0.00489851882071633	2734/23411/7040/6498/4092/4087/2201/4091/7048/114990/23592/8837/6868/3309/5494/4088/283149/56937/5170/1745/26036/25805/6497/7041/23089/7316/50515/10273/7314/9110/5300/1785	32	BP	group1
GO:0035970	peptidyl-threonine dephosphorylation	9/4519	12/17381	0.000535879445585849	0.00636797722893509	0.00496743136049695	1843/1846/54704/8493/11221/5494/5496/1847/5495	9	BP	group1
GO:0048732	gland development	140/4519	422/17381	0.000536930725938814	0.00636797722893509	0.00496743136049695	2288/10272/7494/3162/50/51804/7040/7473/6928/595/1027/7337/3280/7372/3398/6909/540/652/6495/2671/6608/3235/3169/5361/5894/5914/570/5310/79971/9368/7849/5290/5307/6722/10512/5371/1956/4851/84159/55294/1054/10481/3099/4041/7048/382/10818/6778/5469/8772/1051/5308/2194/10116/8837/6670/7351/5591/80169/57142/7298/23129/3157/6794/4088/80139/3091/10522/7477/2736/3720/538/59277/1435/2113/3516/3077/1399/4763/26019/6256/3482/5663/1969/5253/1999/128239/7052/3142/7042/10765/10370/55870/90780/8945/8543/3725/7422/25/6195/8829/2304/171023/8660/5111/2683/6239/675/4824/2296/4781/4487/208/6790/1499/3200/27122/2260/596/1471/4357/5154/2909/5970/8648/1605/1385/3232/6714/1050/3084/823/9113/11331/6430/22890/207/394/123872/1723	140	BP	group1
GO:0048754	branching morphogenesis of an epithelial tube	57/4519	148/17381	0.000539686331513776	0.00638805888069358	0.0049830963390497	51804/1522/7040/6928/8914/3217/652/6495/6608/3237/3169/3975/7482/4609/5310/9620/7849/90/2247/6722/5371/4851/4041/7048/5469/5308/4323/23129/64412/2736/1435/2668/5058/1969/10765/64783/8945/7422/25/9231/6789/2022/25932/8829/9500/10253/2683/4824/79633/1499/4233/596/1605/10672/6714/9353/11331	57	BP	group1
GO:0051310	metaphase plate congression	26/4519	55/17381	0.000544564399054929	0.0064250511617114	0.00501195269487794	128866/81610/150465/5119/81930/113130/3837/81620/23212/10615/79643/4926/1778/283489/1063/9928/84722/55143/51112/91782/23636/3192/57132/8766/79003/27243	26	BP	group1
GO:0018107	peptidyl-threonine phosphorylation	47/4519	117/17381	0.000546233737692261	0.0064250511617114	0.00501195269487794	8767/7040/4294/91/51719/3093/4092/8312/90/2932/1609/117854/51422/5681/808/7048/166614/22853/161742/57521/54541/9943/8851/2011/8408/6794/1859/5170/1981/351/818/200734/85456/56288/65267/10253/84254/10645/596/28996/6872/65125/8877/1613/207/5261/25865	47	BP	group1
GO:0070534	protein K63-linked ubiquitination	22/4519	44/17381	0.000547207036857726	0.0064250511617114	0.00501195269487794	51283/9320/55658/85363/81844/84875/6047/80829/165918/7334/63893/246330/11060/23328/27246/7335/9025/10425/7189/329/7186/10273	22	BP	group1
GO:0032271	regulation of protein polymerization	68/4519	183/17381	0.000549737003971739	0.0064250511617114	0.00501195269487794	2288/57662/5216/1027/8440/5997/11135/9026/23647/80206/10097/829/822/57606/118/3383/375/5921/10435/123720/4690/10602/10152/382/4204/5581/9873/65018/6711/342184/23580/91663/2185/5962/2017/81873/6904/5058/6709/23271/4926/6249/10092/84722/25/23189/157922/10458/8936/57175/4233/832/9463/11078/56907/64857/3925/9530/10552/55607/7114/653857/9353/6712/89795/9113/64223/7408	68	BP	group1
GO:0002328	pro-B cell differentiation	8/4519	10/17381	0.000554006993721288	0.0064250511617114	0.00501195269487794	3280/6659/4851/201163/96459/5591/3981/6654	8	BP	group1
GO:0048845	venous blood vessel morphogenesis	8/4519	10/17381	0.000554006993721288	0.0064250511617114	0.00501195269487794	1948/83605/4851/5308/57493/7422/2022/147372	8	BP	group1
GO:2001169	regulation of ATP biosynthetic process	8/4519	10/17381	0.000554006993721288	0.0064250511617114	0.00501195269487794	2023/201163/65018/7415/142/6901/55022/7114	8	BP	group1
GO:0097581	lamellipodium organization	34/4519	78/17381	0.000554371359323723	0.0064250511617114	0.00501195269487794	7414/8440/5880/23647/23603/84962/960/64083/85464/55909/123720/4690/23380/1901/25970/22885/55704/92154/538/2017/1969/54434/10092/51177/3983/8874/6239/23189/8936/57175/832/6714/9353/1785	34	BP	group1
GO:0031440	regulation of mRNA 3'-end processing	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	10914/54623/580/904/123169/9810/9646/1025/56254/677/22916/3297/6829	13	BP	group1
GO:0036499	PERK-mediated unfolded protein response	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	23645/8440/1965/4690/666/3309/84919/5770/4780/468/9451/9709/1649	13	BP	group1
GO:0048846	axon extension involved in axon guidance	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	7473/5361/214/1954/8828/5362/55558/7422/659/8829/9037/6405/9353	13	BP	group1
GO:0061157	mRNA destabilization	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	5976/678/56339/80149/57721/8570/399664/9698/677/51441/10236/253943/7538	13	BP	group1
GO:1902284	neuron projection extension involved in neuron projection guidance	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	7473/5361/214/1954/8828/5362/55558/7422/659/8829/9037/6405/9353	13	BP	group1
GO:1904380	endoplasmic reticulum mannose trimming	13/4519	21/17381	0.000557770947349634	0.0064250511617114	0.00501195269487794	51009/7844/84447/11236/91445/6400/11253/55741/56886/10206/7316/10956/7314	13	BP	group1
GO:0002064	epithelial cell development	72/4519	196/17381	0.000563898947721551	0.00648322059780055	0.00505732859222548	7132/7494/23094/652/6608/3169/5908/5914/6382/182/83605/9368/5802/2932/118/3383/1021/54507/4851/196383/4643/10481/84283/57619/10818/10116/57493/9475/2302/7298/5155/91663/3091/2810/7477/5170/57826/5962/7082/128637/80781/122786/26084/1969/50848/653/2889/2022/546/25932/353116/1874/2355/2683/1499/2260/4233/1471/6093/10411/56913/5420/9414/51742/688/2317/22862/222662/10427/3551/81029/7716	72	BP	group1
GO:0007266	Rho protein signal transduction	67/4519	180/17381	0.000569415561600337	0.00651158763337859	0.00507945670246658	3675/7984/6655/30851/7126/26030/11135/5894/9411/5159/9620/9828/57679/396/388/2768/10395/10435/201163/10602/50650/64283/55701/29/6242/613/392/9475/64787/2149/23370/23268/5062/23580/7204/9639/391/9138/10276/5058/26084/55160/9826/9181/8874/25/65979/1902/19/8829/23189/11214/4233/23365/6093/2909/64857/408/3688/6654/3925/10672/26230/121512/394/4650/10298	67	BP	group1
GO:0000070	mitotic sister chromatid segregation	55/4519	142/17381	0.000569484703780574	0.00651158763337859	0.00507945670246658	996/128866/11044/1843/80218/90417/5119/9700/81930/10270/129563/113130/25836/3837/81620/23244/54921/10460/9212/23212/79142/10615/8243/79643/84861/11065/9232/4926/283489/1063/25936/4751/9928/84722/55143/546/79980/11130/24137/148479/23383/23126/91782/54627/23636/699/3192/324/3550/57132/9702/8766/79003/146909/27243	55	BP	group1
GO:0022618	ribonucleoprotein complex assembly	76/4519	209/17381	0.000570697934939384	0.00651158763337859	0.00507945670246658	6634/3320/1983/27161/9733/4848/6209/22868/26284/51388/96764/6433/57472/55011/1656/6636/6895/90381/5433/29777/79833/25929/5822/103/10569/10421/27258/9416/50628/23212/26121/8607/27341/55164/51154/55794/55299/6633/23405/7375/1778/8661/23195/11218/192670/6732/9790/7536/255967/6628/23521/6733/10658/9908/25980/1654/6147/27316/54680/23064/8994/22907/6234/9169/6431/83939/55696/10978/4839/636/6430/55239/10073/708/79760/84769	76	BP	group1
GO:0051701	interaction with host	76/4519	209/17381	0.000570697934939384	0.00651158763337859	0.00507945670246658	128866/57617/7040/1948/6737/3685/3839/9972/867/3383/79720/5371/4864/1956/3837/3678/5806/3693/290/81603/85363/7706/7298/4088/3838/5034/949/3836/5817/7405/6256/10475/1969/11060/1500/81559/6993/9213/50848/3434/80149/598/10670/841/1499/4233/10410/28996/22954/1605/2621/7037/3688/1508/79872/10206/6714/8692/11043/286827/735/51193/10318/26762/5091/79581/7316/6510/9798/8812/3949/3690/440275/7314/27243/23265	76	BP	group1
GO:0051865	protein autoubiquitination	27/4519	58/17381	0.000581443578412193	0.00661498858575952	0.00516011608850025	7337/26994/6737/51283/151636/55128/149603/6047/57674/91445/10193/11060/26046/23328/81847/27246/9025/11342/6872/51255/10206/4193/7189/7186/4850/10273/29128	27	BP	group1
GO:0032006	regulation of TOR signaling	39/4519	93/17381	0.000581960579056509	0.00661498858575952	0.00516011608850025	23411/81610/55846/83667/55654/79726/55011/9894/5290/10016/64083/1609/2768/201163/84219/7248/57521/54541/96459/144577/117584/6794/126282/3091/54468/8444/28956/64121/9675/369/10670/84335/23677/51520/140775/23274/2621/23334/64223	39	BP	group1
GO:0007160	cell-matrix adhesion	75/4519	206/17381	0.000593264005854358	0.00672538041068712	0.00524622880426126	3675/57662/87/7414/55612/5054/26515/7057/3685/23603/5310/84962/960/6548/3655/2932/6722/1021/5921/10395/7424/3672/123720/56999/3693/7248/9344/4323/9475/27185/4088/342184/2185/5170/1435/2017/4771/8394/10225/4763/8861/4811/1490/5796/7412/8874/7422/25/6385/8829/55920/4814/5590/90102/1499/5829/596/6093/5795/1605/59339/967/3688/3232/6714/5328/8754/54749/5291/81792/5747/3987/1613/23499/3690	75	BP	group1
GO:0043903	regulation of symbiosis, encompassing mutualism through parasitism	79/4519	219/17381	0.000594495426195447	0.00672538041068712	0.00524622880426126	128866/5216/1655/23435/56829/6737/3685/904/2033/5007/6895/79720/5371/5433/4851/117854/1105/103/5806/9150/5479/81603/85363/51773/5978/8815/84875/7706/3609/6667/5034/23367/2963/23076/25920/128637/10475/6597/89853/81559/6993/64710/5586/3725/24138/3434/6780/80149/1025/6732/8878/7469/114609/6733/2962/596/10410/1654/22954/57506/10206/5435/104/11043/286827/201626/51193/10318/63901/5091/5702/3312/5441/8812/440275/6829/7538/27243/23265	79	BP	group1
GO:0010720	positive regulation of cell development	159/4519	488/17381	0.000595027836102702	0.00672538041068712	0.00524622880426126	3675/54700/7473/55754/3280/652/3976/6608/3169/9253/5914/57498/54606/6498/3706/10097/5597/8482/466/79594/118/23363/9820/6722/10512/1620/84298/396/375/80005/4851/26011/7424/2043/25836/392255/4690/259266/5364/4131/81565/51704/8507/84079/8837/23613/79791/10221/23529/1453/2011/811/10494/27185/6935/23373/63925/29882/23129/3309/23060/6794/22906/79191/81532/147040/1954/91663/3091/118813/2185/10507/81545/2736/9139/57556/23405/1435/1981/351/8904/1399/10276/5058/3981/5663/7516/23654/1454/1523/2316/1745/2803/6993/9181/537/8874/653/23394/7422/2889/25/9231/9682/64855/60436/1902/659/2048/8829/23013/1855/6239/6792/5789/3572/9037/2290/10458/9585/22891/118738/6790/1499/4780/2260/2852/596/1398/2909/9699/5970/11078/8648/22954/201294/1605/22871/9839/3232/55607/65981/23064/6938/627/6474/27/9353/55714/3084/3987/9798/23499/8766/708/124936/7077/5300/1785	159	BP	group1
GO:0009267	cellular response to starvation	53/4519	136/17381	0.00059910408487395	0.00675874833460987	0.00527225792870212	23411/7494/55846/1611/83667/23378/10514/1965/7482/54407/4141/79726/81631/7071/84219/55626/26608/8493/57521/96459/26263/7351/144577/5366/3309/54468/9474/3077/30849/81788/5287/2629/3725/64121/80149/659/10670/51520/4780/596/8897/9463/468/10634/23274/2621/9451/6513/3312/3992/53349/440275/23334	53	BP	group1
GO:0060765	regulation of androgen receptor signaling pathway	15/4519	26/17381	0.000608701562387414	0.00685385194066258	0.00534644485152214	23411/1655/9667/2033/5245/55128/27086/1601/6049/3275/6597/8928/8896/6872/10013	15	BP	group1
GO:0000281	mitotic cytokinesis	23/4519	47/17381	0.000609813867995091	0.00685385194066258	0.00534644485152214	128866/9820/10899/375/388/5921/55909/257364/6711/389/112574/6651/4628/24137/26586/11113/9585/10112/23636/3925/114327/324/116840	23	BP	group1
GO:0007369	gastrulation	69/4519	187/17381	0.000630029956509695	0.00706785471733731	0.00551338076631422	3675/54623/7473/6928/1843/1846/3624/6615/652/3975/23135/3685/1295/4040/4087/8312/79971/90/6722/26011/8324/3678/4041/7048/3693/10818/123169/154796/5598/4323/1303/8289/4088/23275/1954/91663/7290/4771/1969/2114/8861/9646/23187/1291/1847/60436/659/1290/7403/2131/1855/2296/23168/3912/90102/1499/2260/29072/1605/3688/3281/7709/10139/4086/7296/60626/2132/3690/5573	69	BP	group1
GO:0046785	microtubule polymerization	29/4519	64/17381	0.000643338001971958	0.00719031859824793	0.00560891046133251	2288/57662/1027/26271/5997/51199/85378/7283/57606/81565/4204/1453/6904/10142/5058/23271/4926/6249/84722/79649/25/55835/157922/54820/4233/3925/9793/89795/27229	29	BP	group1
GO:2001021	negative regulation of response to DNA damage stimulus	29/4519	64/17381	0.000643338001971958	0.00719031859824793	0.00560891046133251	23411/4282/6615/7014/960/7158/10721/9320/254225/4968/3622/57805/637/80311/1859/55031/84893/8444/598/754/24144/22954/9400/7291/55183/54929/4193/3297/51499	29	BP	group1
GO:0007059	chromosome segregation	117/4519	346/17381	0.000672863741072195	0.00750636303351968	0.0058554454256766	996/128866/81610/11044/150465/1843/80218/80776/90417/5119/9700/10097/57551/81930/10664/10270/129563/113130/7013/55294/25836/5903/3837/84464/81565/81620/332/23244/2237/54921/55055/23592/10460/9212/56776/23212/79142/10615/8243/4928/79643/84861/157313/5501/11065/9232/7405/91687/4926/55755/1778/283489/6249/25909/1063/25936/4751/9928/4288/84722/28989/55143/192670/546/54821/79980/6732/1104/11130/24137/55920/148479/8239/23279/79172/51112/23383/8655/23126/146956/2908/3619/1499/54820/91782/1654/7514/5905/55355/54627/79903/23636/9400/9698/699/5510/3192/64793/23353/324/9391/221496/3550/57132/9793/9702/9113/11331/57697/197342/8766/116028/79003/140735/11011/146909/27243	117	BP	group1
GO:0019318	hexose metabolic process	83/4519	233/17381	0.000686151540384028	0.00764042446727622	0.00596002195701994	1407/23411/26330/2648/5210/23178/2023/140710/2806/7355/83667/23417/5465/5290/2932/6652/5373/150094/1609/5903/23324/3099/4041/4886/2171/216/3636/5162/10296/3667/2720/79660/83440/5366/5209/9852/23275/283871/221927/8445/80201/2542/11091/2526/2530/5467/85414/7391/2805/5509/5236/8473/1390/23509/8660/9563/283450/84912/2683/3486/5214/55276/208/2539/468/3146/5208/132158/6714/10499/4191/11188/2027/5091/7915/207/390637/5106/4122/5261/1468/1353/90007	83	BP	group1
GO:2000045	regulation of G1/S transition of mitotic cell cycle	61/4519	162/17381	0.000698202163984059	0.00776023957862504	0.00605348544160515	595/1027/4848/3398/6659/57472/5310/2033/1017/5371/10769/1956/10263/57521/835/56257/7015/6868/79791/5591/84967/637/123879/10498/8558/2810/5962/1869/1981/3275/6597/85456/26057/5325/55159/4194/9928/1647/138151/7027/8451/5111/1874/55835/55022/3373/6790/10106/596/1654/51339/51512/4193/3276/7316/10197/4850/51499/207/7314/25959	61	BP	group1
GO:0043153	entrainment of circadian clock by photoperiod	12/4519	19/17381	0.000708624492192396	0.00784707011335705	0.00612121883727695	1407/3398/8553/5371/150094/2063/5499/5187/23373/5501/26224/5936	12	BP	group1
GO:1903599	positive regulation of autophagy of mitochondrion	12/4519	19/17381	0.000708624492192396	0.00784707011335705	0.00612121883727695	11140/79594/3099/65018/3091/3064/2629/664/10645/10013/9927/93974	12	BP	group1
GO:0002011	morphogenesis of an epithelial sheet	25/4519	53/17381	0.000720286212863536	0.00794693761091457	0.00619912190153533	1839/182/4040/64398/84962/960/6722/4851/3678/6868/94134/1954/389/1861/2316/653/65979/1855/6239/23671/90102/2909/1605/6654/3491	25	BP	group1
GO:0035065	regulation of histone acetylation	25/4519	53/17381	0.000720286212863536	0.00794693761091457	0.00619912190153533	23411/7040/2648/3976/23558/11143/55011/10664/201163/55677/4204/93624/6879/9474/90780/26036/1487/25942/55209/22976/408/7291/6418/23741/4297	25	BP	group1
GO:0038202	TORC1 signaling	18/4519	34/17381	0.000724837783156825	0.00795003796558852	0.00620154037736877	55846/83667/55011/9894/1609/57521/144577/6794/23367/8444/64121/10670/84335/51520/140775/23274/23334/64223	18	BP	group1
GO:0010799	regulation of peptidyl-threonine phosphorylation	21/4519	42/17381	0.000727427358892249	0.00795003796558852	0.00620154037736877	8767/7040/51719/3093/4092/8312/1609/117854/51422/808/161742/57521/54541/1981/351/200734/85456/56288/65267/10253/8877	21	BP	group1
GO:0050434	positive regulation of viral transcription	21/4519	42/17381	0.000727427358892249	0.00795003796558852	0.00620154037736877	5216/904/2033/5433/1105/9150/51773/6667/2963/23076/25920/6597/64710/3725/1025/7469/2962/5435/51193/5441/6829	21	BP	group1
GO:0070849	response to epidermal growth factor	21/4519	42/17381	0.000727427358892249	0.00795003796558852	0.00620154037736877	1277/5335/5782/4141/867/1956/678/5469/8837/5151/4691/5170/54206/2296/10458/5781/9530/677/207/2064/7538	21	BP	group1
GO:0030323	respiratory tube development	65/4519	175/17381	0.000727826895837864	0.00795003796558852	0.00620154037736877	3675/10272/10454/1522/8914/4015/6678/3280/652/10365/3976/3169/7482/9394/5159/4087/5310/9618/9620/2033/2034/6722/1956/4851/7048/5308/6670/57493/64759/4323/2302/1978/7477/2736/538/3516/10905/4926/83931/51696/1490/7422/9231/659/171023/10253/54206/4781/1499/7068/2260/7289/5154/3146/29899/1717/1605/342371/1385/147372/23210/6431/1050/10427/123872	65	BP	group1
GO:0040017	positive regulation of locomotion	159/4519	490/17381	0.000728500069688887	0.00795003796558852	0.00620154037736877	3675/51564/9564/7494/128866/7040/5054/5216/1277/4254/1839/6678/5335/6615/652/5880/239/81/91/7057/3685/5159/506/2549/90/4162/3655/3918/2247/3383/10016/10512/79720/3480/388/56034/1956/80005/4851/7424/25836/3678/7048/54859/6809/8772/1901/5581/7423/7015/6868/79791/4323/9475/811/57142/27086/2149/3735/3309/51157/23060/4088/5155/80139/1954/91663/3091/2185/375611/949/1601/10507/85360/5962/57556/538/1435/375056/2113/351/10488/8828/80781/5058/23224/54434/2316/4638/7042/23328/9181/3570/8874/3725/7422/958/25/80149/1902/659/8829/8660/10253/6239/9037/286077/1729/208/114609/3912/84299/9585/3373/4780/2260/2852/3265/4233/596/1398/5154/3146/6546/22954/2621/286527/9732/9530/147372/79872/6198/7291/10013/6714/5420/5328/23075/3491/7114/51512/324/4193/8754/7803/9353/5747/5091/5293/81029/5031/8877/1613/207/3690/8766/708/27243/25865	159	BP	group1
GO:0034599	cellular response to oxidative stress	98/4519	283/17381	0.000731095052386914	0.00795905251859496	0.00620857230786964	5536/23411/3162/10365/83667/23135/8737/1545/1535/22850/2034/1017/5371/57332/388/10550/1956/55294/8321/493869/7248/9529/6778/7226/54205/5598/488/90441/8837/5151/221/10494/65018/55139/51157/5831/5034/3091/538/57707/2309/2113/318/10276/1612/9361/2530/154807/4779/4548/142/5796/664/59338/4170/3725/6780/25/2021/80149/54936/84181/140823/7295/5111/140809/10645/2539/10105/25942/1499/4780/5829/4233/596/1471/1398/468/5970/56616/7444/23064/10013/6714/55074/54929/5601/4193/10068/7296/3297/79899/9973/7186/207/1728/23334/1785	98	BP	group1
GO:0001952	regulation of cell-matrix adhesion	42/4519	103/17381	0.000732699129573126	0.00795905251859496	0.00620857230786964	57662/55612/5054/7057/23603/6548/2932/1021/5921/10395/7424/7248/4323/9475/27185/4088/342184/2185/1435/4771/4763/8861/7422/25/6385/8829/55920/4814/5590/90102/596/6093/5795/1605/59339/6714/5328/5291/5747/3987/1613/23499	42	BP	group1
GO:0140053	mitochondrial gene expression	53/4519	137/17381	0.000733297038965842	0.00795905251859496	0.00620857230786964	65993/8846/64983/57505/91574/64432/51318/26284/65080/23107/84273/23395/28957/63875/54948/6183/54931/26589/84311/51649/116541/6182/60528/55245/124995/55157/128308/80222/84545/64975/51116/64928/55168/118487/3028/60493/64949/26164/124454/10102/7818/7019/64968/3035/64979/51264/11232/283459/708/28958/64981/4701/84769	53	BP	group1
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	41/4519	100/17381	0.000739412738150468	0.00801097080089867	0.00624907190364814	55612/7040/79176/3280/3624/652/9518/10220/91/7057/4087/90/53918/4851/201163/392255/3622/6868/63893/6794/4756/1601/3516/54778/3077/4926/142/7042/10370/653/2022/659/4221/4487/10755/7041/28996/3491/3623/11030/83729	41	BP	group1
