exonID	exon_id	exon_name	exon_rank	tx_name.x	length	rank.x	V1	tx_name.y	rank.y	V4	V5	exonLoc	Sample
ENST00000372022.4:1	318830	ENSE00001456718.3	5	ENST00000372022.4	1633	1	CDS (ENST00000372022.4, CDS 1 of 5, 1633bp)	ENST00000372022.4	1	48	1633	First	group1
ENST00000372043.3:1	318757	ENSE00001787969.2	7	ENST00000372043.3	1290	1	CDS (ENST00000372043.3, CDS 1 of 7, 1290bp)	ENST00000372043.3	1	66	1290	First	group1
ENST00000372088.2:2	326688	ENSE00001795795.1	2	ENST00000372088.2	1456	2	CDS (ENST00000372088.2, CDS 10 of 10, 958bp)	ENST00000372088.2	2	2	958	Last	group1
ENST00000372097.5:4	307147	ENSE00001372100.1	4	ENST00000372097.5	196	4	CDS (ENST00000372097.5, CDS 11 of 11, 688bp)	ENST00000372097.5	4	5	688	Middle	group1
ENST00000372097.5:4	307147	ENSE00001372100.1	4	ENST00000372097.5	196	4	CDS (ENST00000372097.5, CDS 11 of 11, 688bp)	ENST00000372097.5	4	5	688	Middle	group1
ENST00000372114.3:1	627698	ENSE00001820707.1	2	ENST00000372114.3	2867	1	CDS (ENST00000372114.3, CDS 1 of 2, 2867bp)	ENST00000372114.3	1	16	2867	First	group1
ENST00000372117.3:10	326633	ENSE00000986127.1	10	ENST00000372117.3	101	10	CDS (ENST00000372117.3, CDS 17 of 17, 3285bp)	ENST00000372117.3	10	13	3285	Middle	group1
ENST00000372117.3:10	326633	ENSE00000986127.1	10	ENST00000372117.3	101	10	CDS (ENST00000372117.3, CDS 17 of 17, 3285bp)	ENST00000372117.3	10	13	3285	Middle	group1
ENST00000372159.3:12	318599	ENSE00001600526.1	9	ENST00000372159.3	65	12	CDS (ENST00000372159.3, CDS 19 of 20, 257bp)	ENST00000372159.3	12	17	257	Middle	group1
ENST00000372189.3:1	318472	ENSE00001457157.1	24	ENST00000372189.3	2878	1	CDS (ENST00000372189.3, CDS 1 of 24, 2878bp)	ENST00000372189.3	1	21	2878	First	group1
ENST00000372210.3:1	318441	ENSE00003634270.1	7	ENST00000372210.3	1421	1	CDS (ENST00000372210.3, CDS 1 of 7, 1421bp)	ENST00000372210.3	1	66	1421	First	group1
ENST00000372343.3:1	9066	ENSE00001457588.1	1	ENST00000372343.3	746	1	CDS (ENST00000372343.3, CDS 1 of 20, 746bp)	ENST00000372343.3	1	17	746	First	group1
ENST00000372343.3:13	9090	ENSE00003238145.1	13	ENST00000372343.3	138	13	CDS (ENST00000372343.3, CDS 2 of 20, 737bp)	ENST00000372343.3	13	17	737	Middle	group1
ENST00000372348.2:1	306689	ENSE00001457586.2	1	ENST00000372348.2	510	1	CDS (ENST00000372348.2, CDS 1 of 11, 510bp)	ENST00000372348.2	1	5	510	First	group1
ENST00000372348.2:4	306695	ENSE00002065214.1	4	ENST00000372348.2	273	4	CDS (ENST00000372348.2, CDS 11 of 11, 1715bp)	ENST00000372348.2	4	5	1715	Middle	group1
ENST00000372348.2:4	306695	ENSE00002065214.1	4	ENST00000372348.2	273	4	CDS (ENST00000372348.2, CDS 11 of 11, 1715bp)	ENST00000372348.2	4	5	1715	Middle	group1
ENST00000372390.4:1	667855	ENSE00001457703.1	3	ENST00000372390.4	1529	1	CDS (ENST00000372390.4, CDS 1 of 3, 1529bp)	ENST00000372390.4	1	27	1529	First	group1
ENST00000372396.3:16	8966	ENSE00001143039.1	16	ENST00000372396.3	56	16	CDS (ENST00000372396.3, CDS 22 of 22, 1286bp)	ENST00000372396.3	16	19	1286	Middle	group1
ENST00000372409.3:10	620620	ENSE00001124282.1	10	ENST00000372409.3	100	10	CDS (ENST00000372409.3, CDS 17 of 17, 500bp)	ENST00000372409.3	10	13	500	Middle	group1
ENST00000372422.2:1	229640	ENSE00002040654.1	9	ENST00000372422.2	489	1	CDS (ENST00000372422.2, CDS 1 of 9, 489bp)	ENST00000372422.2	1	76	489	First	group1
ENST00000372429.3:20	306395	ENSE00003500392.1	20	ENST00000372429.3	170	20	CDS (ENST00000372429.3, CDS 26 of 26, 1362bp)	ENST00000372429.3	20	23	1362	Middle	group1
ENST00000372435.4:1	658277	ENSE00001947916.1	1	ENST00000372435.4	244	1	CDS (ENST00000372435.4, CDS 1 of 7, 244bp)	ENST00000372435.4	1	66	244	First	group1
ENST00000372444.2:4	216311	ENSE00001037681.1	4	ENST00000372444.2	97	4	CDS (ENST00000372444.2, CDS 11 of 11, 1796bp)	ENST00000372444.2	4	5	1796	Middle	group1
ENST00000372444.2:4	216311	ENSE00001037681.1	4	ENST00000372444.2	97	4	CDS (ENST00000372444.2, CDS 11 of 11, 1796bp)	ENST00000372444.2	4	5	1796	Middle	group1
ENST00000372447.3:1	318295	ENSE00001692714.2	9	ENST00000372447.3	963	1	CDS (ENST00000372447.3, CDS 1 of 9, 963bp)	ENST00000372447.3	1	76	963	First	group1
ENST00000372458.3:1	40999	ENSE00001890435.1	8	ENST00000372458.3	741	1	CDS (ENST00000372458.3, CDS 1 of 8, 741bp)	ENST00000372458.3	1	71	741	First	group1
ENST00000372491.2:1	318242	ENSE00001457937.2	1	ENST00000372491.2	2706	1	CDS (ENST00000372491.2, CDS 1 of 1, 2706bp)	ENST00000372491.2	1	1	2706	Last	group1
ENST00000372524.4:1	338104	ENSE00001458022.4	2	ENST00000372524.4	2545	1	CDS (ENST00000372524.4, CDS 1 of 2, 2545bp)	ENST00000372524.4	1	16	2545	First	group1
ENST00000372524.4:1	338104	ENSE00001458022.4	2	ENST00000372524.4	2545	1	CDS (ENST00000372524.4, CDS 1 of 2, 2545bp)	ENST00000372524.4	1	16	2545	First	group1
ENST00000372538.3:1	338070	ENSE00001928983.1	7	ENST00000372538.3	257	1	CDS (ENST00000372538.3, CDS 1 of 7, 257bp)	ENST00000372538.3	1	66	257	First	group1
ENST00000372586.3:1	318144	ENSE00001458157.3	1	ENST00000372586.3	2090	1	CDS (ENST00000372586.3, CDS 1 of 1, 2090bp)	ENST00000372586.3	1	1	2090	Last	group1
ENST00000372586.3:1	318144	ENSE00001458157.3	1	ENST00000372586.3	2090	1	CDS (ENST00000372586.3, CDS 1 of 1, 2090bp)	ENST00000372586.3	1	1	2090	Last	group1
ENST00000372586.3:1	318144	ENSE00001458157.3	1	ENST00000372586.3	2090	1	CDS (ENST00000372586.3, CDS 1 of 1, 2090bp)	ENST00000372586.3	1	1	2090	Last	group1
ENST00000372661.3:1	657900	ENSE00001810239.1	1	ENST00000372661.3	162	1	CDS (ENST00000372661.3, CDS 1 of 3, 162bp)	ENST00000372661.3	1	27	162	First	group1
ENST00000372725.1:10	326035	ENSE00001027660.1	10	ENST00000372725.1	142	10	CDS (ENST00000372725.1, CDS 17 of 17, 3805bp)	ENST00000372725.1	10	13	3805	Middle	group1
ENST00000372725.1:10	326035	ENSE00001027660.1	10	ENST00000372725.1	142	10	CDS (ENST00000372725.1, CDS 17 of 17, 3805bp)	ENST00000372725.1	10	13	3805	Middle	group1
ENST00000372725.1:10	326035	ENSE00001027660.1	10	ENST00000372725.1	142	10	CDS (ENST00000372725.1, CDS 17 of 17, 3805bp)	ENST00000372725.1	10	13	3805	Middle	group1
ENST00000372725.1:13	326041	ENSE00003692045.1	13	ENST00000372725.1	232	13	CDS (ENST00000372725.1, CDS 2 of 17, 879bp)	ENST00000372725.1	13	13	879	Last	group1
ENST00000372731.4:49	305834	ENSE00001215160.2	49	ENST00000372731.4	113	49	CDS (ENST00000372731.4, CDS 56 of 56, 454bp)	ENST00000372731.4	49	54	454	Middle	group1
ENST00000372733.3:1	627222	ENSE00001458498.3	5	ENST00000372733.3	2128	1	CDS (ENST00000372733.3, CDS 1 of 5, 2128bp)	ENST00000372733.3	1	48	2128	First	group1
ENST00000372806.3:4	620285	ENSE00003511969.1	4	ENST00000372806.3	115	4	CDS (ENST00000372806.3, CDS 11 of 11, 4942bp)	ENST00000372806.3	4	5	4942	Middle	group1
ENST00000372837.3:1	325820	ENSE00001458770.3	1	ENST00000372837.3	153	1	CDS (ENST00000372837.3, CDS 1 of 2, 153bp)	ENST00000372837.3	1	16	153	First	group1
ENST00000372842.1:7	305637	ENSE00003525804.1	7	ENST00000372842.1	120	7	CDS (ENST00000372842.1, CDS 14 of 14, 499bp)	ENST00000372842.1	7	9	499	Middle	group1
ENST00000372876.1:1	229471	ENSE00001458875.1	1	ENST00000372876.1	1616	1	CDS (ENST00000372876.1, CDS 1 of 1, 1616bp)	ENST00000372876.1	1	1	1616	Last	group1
ENST00000372890.4:1	317966	ENSE00001109877.8	8	ENST00000372890.4	773	1	CDS (ENST00000372890.4, CDS 1 of 8, 773bp)	ENST00000372890.4	1	71	773	First	group1
ENST00000372902.3:1	667283	ENSE00001458951.3	2	ENST00000372902.3	1000	1	CDS (ENST00000372902.3, CDS 1 of 2, 1000bp)	ENST00000372902.3	1	16	1000	First	group1
ENST00000372917.4:6	229450	ENSE00000974112.1	12	ENST00000372917.4	76	6	CDS (ENST00000372917.4, CDS 13 of 17, 1695bp)	ENST00000372917.4	6	13	1695	Middle	group1
ENST00000372954.1:4	317833	ENSE00003691540.1	14	ENST00000372954.1	150	4	CDS (ENST00000372954.1, CDS 11 of 17, 343bp)	ENST00000372954.1	4	13	343	Middle	group1
ENST00000372954.1:7	317844	ENSE00003571217.1	11	ENST00000372954.1	125	7	CDS (ENST00000372954.1, CDS 14 of 17, 230bp)	ENST00000372954.1	7	13	230	Middle	group1
ENST00000372967.3:1	7615	ENSE00001459180.3	1	ENST00000372967.3	81	1	CDS (ENST00000372967.3, CDS 1 of 3, 81bp)	ENST00000372967.3	1	27	81	First	group1
ENST00000372970.2:1	627048	ENSE00001126784.1	6	ENST00000372970.2	1244	1	CDS (ENST00000372970.2, CDS 1 of 6, 1244bp)	ENST00000372970.2	1	58	1244	First	group1
ENST00000372989.1:1	667162	ENSE00001459238.1	19	ENST00000372989.1	1686	1	CDS (ENST00000372989.1, CDS 1 of 19, 1686bp)	ENST00000372989.1	1	15	1686	First	group1
ENST00000373001.3:1	40248	ENSE00001880684.1	7	ENST00000373001.3	1507	1	CDS (ENST00000373001.3, CDS 1 of 7, 1507bp)	ENST00000373001.3	1	66	1507	First	group1
ENST00000373036.4:1	40113	ENSE00001459379.4	11	ENST00000373036.4	6000	1	CDS (ENST00000373036.4, CDS 1 of 11, 6000bp)	ENST00000373036.4	1	5	6000	First	group1
ENST00000373036.4:2	40114	ENSE00001459381.1	10	ENST00000373036.4	64	2	CDS (ENST00000373036.4, CDS 10 of 11, 459bp)	ENST00000373036.4	2	5	459	Middle	group1
ENST00000373068.2:2	305420	ENSE00003497783.1	2	ENST00000373068.2	127	2	CDS (ENST00000373068.2, CDS 10 of 10, 1985bp)	ENST00000373068.2	2	2	1985	Last	group1
ENST00000373068.2:2	305420	ENSE00003497783.1	2	ENST00000373068.2	127	2	CDS (ENST00000373068.2, CDS 10 of 10, 1985bp)	ENST00000373068.2	2	2	1985	Last	group1
ENST00000373078.4:1	317752	ENSE00001459466.4	2	ENST00000373078.4	2668	1	CDS (ENST00000373078.4, CDS 1 of 2, 2668bp)	ENST00000373078.4	1	16	2668	First	group1
ENST00000373166.3:1	39680	ENSE00001459692.3	5	ENST00000373166.3	751	1	CDS (ENST00000373166.3, CDS 1 of 5, 751bp)	ENST00000373166.3	1	48	751	First	group1
ENST00000373186.4:1	229077	ENSE00001824015.1	10	ENST00000373186.4	2953	1	CDS (ENST00000373186.4, CDS 1 of 10, 2953bp)	ENST00000373186.4	1	2	2953	First	group1
ENST00000373203.4:1	317529	ENSE00001459762.4	15	ENST00000373203.4	795	1	CDS (ENST00000373203.4, CDS 1 of 15, 795bp)	ENST00000373203.4	1	11	795	First	group1
ENST00000373210.3:11	7244	ENSE00001202063.1	11	ENST00000373210.3	134	11	CDS (ENST00000373210.3, CDS 18 of 18, 4394bp)	ENST00000373210.3	11	14	4394	Middle	group1
ENST00000373233.3:1	626916	ENSE00001459829.3	37	ENST00000373233.3	3389	1	CDS (ENST00000373233.3, CDS 1 of 37, 3389bp)	ENST00000373233.3	1	35	3389	First	group1
ENST00000373233.3:30	626961	ENSE00000844810.1	8	ENST00000373233.3	118	30	CDS (ENST00000373233.3, CDS 35 of 37, 521bp)	ENST00000373233.3	30	35	521	Middle	group1
ENST00000373242.2:1	337106	ENSE00003707369.1	8	ENST00000373242.2	5304	1	CDS (ENST00000373242.2, CDS 1 of 8, 5304bp)	ENST00000373242.2	1	71	5304	First	group1
ENST00000373249.1:1	228981	ENSE00000849834.4	2	ENST00000373249.1	1713	1	CDS (ENST00000373249.1, CDS 1 of 2, 1713bp)	ENST00000373249.1	1	16	1713	First	group1
ENST00000373275.4:1	666827	ENSE00001663157.2	41	ENST00000373275.4	6510	1	CDS (ENST00000373275.4, CDS 1 of 41, 6510bp)	ENST00000373275.4	1	40	6510	First	group1
ENST00000373297.2:22	7189	ENSE00001066906.1	22	ENST00000373297.2	172	22	CDS (ENST00000373297.2, CDS 28 of 28, 2474bp)	ENST00000373297.2	22	25	2474	Middle	group1
ENST00000373314.3:1	317404	ENSE00001860293.1	14	ENST00000373314.3	2093	1	CDS (ENST00000373314.3, CDS 1 of 14, 2093bp)	ENST00000373314.3	1	9	2093	First	group1
ENST00000373314.3:1	317404	ENSE00001860293.1	14	ENST00000373314.3	2093	1	CDS (ENST00000373314.3, CDS 1 of 14, 2093bp)	ENST00000373314.3	1	9	2093	First	group1
ENST00000373344.5:21	666711	ENSE00003560400.1	15	ENST00000373344.5	240	21	CDS (ENST00000373344.5, CDS 27 of 35, 3074bp)	ENST00000373344.5	21	33	3074	Middle	group1
ENST00000373449.2:1	39156	ENSE00001460610.2	7	ENST00000373449.2	2850	1	CDS (ENST00000373449.2, CDS 1 of 7, 2850bp)	ENST00000373449.2	1	66	2850	First	group1
ENST00000373449.2:1	39156	ENSE00001460610.2	7	ENST00000373449.2	2850	1	CDS (ENST00000373449.2, CDS 1 of 7, 2850bp)	ENST00000373449.2	1	66	2850	First	group1
ENST00000373456.7:1	39144	ENSE00001614557.2	9	ENST00000373456.7	815	1	CDS (ENST00000373456.7, CDS 1 of 9, 815bp)	ENST00000373456.7	1	76	815	First	group1
ENST00000373610.3:4	6591	ENSE00001170262.1	4	ENST00000373610.3	92	4	CDS (ENST00000373610.3, CDS 11 of 11, 3384bp)	ENST00000373610.3	4	5	3384	Middle	group1
ENST00000373625.3:7	6565	ENSE00003611208.1	7	ENST00000373625.3	89	7	CDS (ENST00000373625.3, CDS 14 of 14, 5862bp)	ENST00000373625.3	7	9	5862	Middle	group1
ENST00000373657.1:1	666315	ENSE00003482473.1	3	ENST00000373657.1	4039	1	CDS (ENST00000373657.1, CDS 1 of 3, 4039bp)	ENST00000373657.1	1	27	4039	First	group1
ENST00000373657.1:1	666315	ENSE00003482473.1	3	ENST00000373657.1	4039	1	CDS (ENST00000373657.1, CDS 1 of 3, 4039bp)	ENST00000373657.1	1	27	4039	First	group1
ENST00000373657.1:1	666315	ENSE00003482473.1	3	ENST00000373657.1	4039	1	CDS (ENST00000373657.1, CDS 1 of 3, 4039bp)	ENST00000373657.1	1	27	4039	First	group1
ENST00000373657.1:1	666315	ENSE00003482473.1	3	ENST00000373657.1	4039	1	CDS (ENST00000373657.1, CDS 1 of 3, 4039bp)	ENST00000373657.1	1	27	4039	First	group1
ENST00000373657.1:1	666315	ENSE00003482473.1	3	ENST00000373657.1	4039	1	CDS (ENST00000373657.1, CDS 1 of 3, 4039bp)	ENST00000373657.1	1	27	4039	First	group1
ENST00000373659.3:1	316940	ENSE00001461163.3	2	ENST00000373659.3	4026	1	CDS (ENST00000373659.3, CDS 1 of 2, 4026bp)	ENST00000373659.3	1	16	4026	First	group1
ENST00000373662.3:1	656821	ENSE00001901417.1	1	ENST00000373662.3	476	1	CDS (ENST00000373662.3, CDS 1 of 3, 476bp)	ENST00000373662.3	1	27	476	First	group1
ENST00000373703.4:1	38485	ENSE00001461333.3	5	ENST00000373703.4	981	1	CDS (ENST00000373703.4, CDS 1 of 5, 981bp)	ENST00000373703.4	1	48	981	First	group1
ENST00000373719.3:1	656698	ENSE00001225746.3	1	ENST00000373719.3	254	1	CDS (ENST00000373719.3, CDS 1 of 22, 254bp)	ENST00000373719.3	1	19	254	First	group1
ENST00000373719.3:16	656747	ENSE00003598747.1	16	ENST00000373719.3	171	16	CDS (ENST00000373719.3, CDS 22 of 22, 2278bp)	ENST00000373719.3	16	19	2278	Middle	group1
ENST00000373745.3:1	626496	ENSE00001461451.2	11	ENST00000373745.3	1107	1	CDS (ENST00000373745.3, CDS 1 of 11, 1107bp)	ENST00000373745.3	1	5	1107	First	group1
ENST00000373745.3:2	626499	ENSE00003526723.1	10	ENST00000373745.3	88	2	CDS (ENST00000373745.3, CDS 10 of 11, 49bp)	ENST00000373745.3	2	5	49	Middle	group1
ENST00000373783.1:1	324656	ENSE00001461538.1	1	ENST00000373783.1	3723	1	CDS (ENST00000373783.1, CDS 1 of 1, 3723bp)	ENST00000373783.1	1	1	3723	Last	group1
ENST00000373795.4:1	38157	ENSE00001461590.4	6	ENST00000373795.4	1484	1	CDS (ENST00000373795.4, CDS 1 of 6, 1484bp)	ENST00000373795.4	1	58	1484	First	group1
ENST00000373795.4:1	38157	ENSE00001461590.4	6	ENST00000373795.4	1484	1	CDS (ENST00000373795.4, CDS 1 of 6, 1484bp)	ENST00000373795.4	1	58	1484	First	group1
ENST00000373816.1:2	6098	ENSE00001204768.3	2	ENST00000373816.1	158	2	CDS (ENST00000373816.1, CDS 10 of 10, 5281bp)	ENST00000373816.1	2	2	5281	Last	group1
ENST00000373816.1:2	6098	ENSE00001204768.3	2	ENST00000373816.1	158	2	CDS (ENST00000373816.1, CDS 10 of 10, 5281bp)	ENST00000373816.1	2	2	5281	Last	group1
ENST00000373886.3:1	324511	ENSE00001609109.2	1	ENST00000373886.3	194	1	CDS (ENST00000373886.3, CDS 1 of 21, 194bp)	ENST00000373886.3	1	18	194	First	group1
ENST00000373886.3:15	324529	ENSE00000833900.1	15	ENST00000373886.3	166	15	CDS (ENST00000373886.3, CDS 21 of 21, 2675bp)	ENST00000373886.3	15	18	2675	Middle	group1
ENST00000373913.3:6	619139	ENSE00000661801.1	6	ENST00000373913.3	51	6	CDS (ENST00000373913.3, CDS 13 of 13, 1825bp)	ENST00000373913.3	6	8	1825	Middle	group1
ENST00000373935.3:1	336356	ENSE00001461961.3	6	ENST00000373935.3	5182	1	CDS (ENST00000373935.3, CDS 1 of 6, 5182bp)	ENST00000373935.3	1	58	5182	First	group1
ENST00000373944.3:1	336317	ENSE00001911939.1	9	ENST00000373944.3	958	1	CDS (ENST00000373944.3, CDS 1 of 9, 958bp)	ENST00000373944.3	1	76	958	First	group1
ENST00000374012.3:11	619014	ENSE00003489086.1	11	ENST00000374012.3	99	11	CDS (ENST00000374012.3, CDS 18 of 18, 2897bp)	ENST00000374012.3	11	14	2897	Middle	group1
ENST00000374012.3:11	619014	ENSE00003489086.1	11	ENST00000374012.3	99	11	CDS (ENST00000374012.3, CDS 18 of 18, 2897bp)	ENST00000374012.3	11	14	2897	Middle	group1
ENST00000374092.4:1	626232	ENSE00001462438.4	13	ENST00000374092.4	1631	1	CDS (ENST00000374092.4, CDS 1 of 13, 1631bp)	ENST00000374092.4	1	8	1631	First	group1
ENST00000374092.4:1	626232	ENSE00001462438.4	13	ENST00000374092.4	1631	1	CDS (ENST00000374092.4, CDS 1 of 13, 1631bp)	ENST00000374092.4	1	8	1631	First	group1
ENST00000374114.3:1	626190	ENSE00001462525.3	3	ENST00000374114.3	6420	1	CDS (ENST00000374114.3, CDS 1 of 3, 6420bp)	ENST00000374114.3	1	27	6420	First	group1
ENST00000374126.5:8	303836	ENSE00003590843.1	8	ENST00000374126.5	36	8	CDS (ENST00000374126.5, CDS 15 of 15, 1571bp)	ENST00000374126.5	8	11	1571	Middle	group1
ENST00000374126.5:8	303836	ENSE00003590843.1	8	ENST00000374126.5	36	8	CDS (ENST00000374126.5, CDS 15 of 15, 1571bp)	ENST00000374126.5	8	11	1571	Middle	group1
ENST00000374140.2:15	303753	ENSE00003625037.1	15	ENST00000374140.2	40	15	CDS (ENST00000374140.2, CDS 21 of 26, 978bp)	ENST00000374140.2	15	23	978	Middle	group1
ENST00000374168.2:16	5525	ENSE00003521520.1	16	ENST00000374168.2	90	16	CDS (ENST00000374168.2, CDS 22 of 22, 947bp)	ENST00000374168.2	16	19	947	Middle	group1
ENST00000374199.4:7	303670	ENSE00000806190.1	7	ENST00000374199.4	95	7	CDS (ENST00000374199.4, CDS 14 of 14, 1439bp)	ENST00000374199.4	7	9	1439	Middle	group1
ENST00000374199.4:7	303670	ENSE00000806190.1	7	ENST00000374199.4	95	7	CDS (ENST00000374199.4, CDS 14 of 14, 1439bp)	ENST00000374199.4	7	9	1439	Middle	group1
ENST00000374199.4:7	303670	ENSE00000806190.1	7	ENST00000374199.4	95	7	CDS (ENST00000374199.4, CDS 14 of 14, 1439bp)	ENST00000374199.4	7	9	1439	Middle	group1
ENST00000374282.3:1	37543	ENSE00001463009.2	11	ENST00000374282.3	2317	1	CDS (ENST00000374282.3, CDS 1 of 11, 2317bp)	ENST00000374282.3	1	5	2317	First	group1
ENST00000374316.5:52	214460	ENSE00000849446.1	52	ENST00000374316.5	165	52	CDS (ENST00000374316.5, CDS 59 of 59, 863bp)	ENST00000374316.5	52	57	863	Middle	group1
ENST00000374379.4:1	4913	ENSE00001463371.3	1	ENST00000374379.4	269	1	CDS (ENST00000374379.4, CDS 1 of 6, 269bp)	ENST00000374379.4	1	58	269	First	group1
ENST00000374403.3:26	656316	ENSE00000672238.1	26	ENST00000374403.3	78	26	CDS (ENST00000374403.3, CDS 31 of 31, 771bp)	ENST00000374403.3	26	29	771	Middle	group1
ENST00000374409.1:1	37300	ENSE00001463438.1	9	ENST00000374409.1	1621	1	CDS (ENST00000374409.1, CDS 1 of 9, 1621bp)	ENST00000374409.1	1	76	1621	First	group1
ENST00000374431.3:1	315607	ENSE00001920496.1	5	ENST00000374431.3	2460	1	CDS (ENST00000374431.3, CDS 1 of 5, 2460bp)	ENST00000374431.3	1	48	2460	First	group1
ENST00000374491.3:1	625829	ENSE00001828005.1	10	ENST00000374491.3	570	1	CDS (ENST00000374491.3, CDS 1 of 10, 570bp)	ENST00000374491.3	1	2	570	First	group1
ENST00000374518.5:17	323318	ENSE00002433289.1	17	ENST00000374518.5	181	17	CDS (ENST00000374518.5, CDS 23 of 23, 4072bp)	ENST00000374518.5	17	20	4072	Middle	group1
ENST00000374530.3:4	303434	ENSE00003586611.1	4	ENST00000374530.3	115	4	CDS (ENST00000374530.3, CDS 11 of 11, 4114bp)	ENST00000374530.3	4	5	4114	Middle	group1
ENST00000374580.4:1	81400	ENSE00002273038.1	1	ENST00000374580.4	615	1	CDS (ENST00000374580.4, CDS 1 of 13, 615bp)	ENST00000374580.4	1	8	615	First	group1
ENST00000374580.4:5	81408	ENSE00001463895.1	5	ENST00000374580.4	92	5	CDS (ENST00000374580.4, CDS 12 of 13, 1280bp)	ENST00000374580.4	5	8	1280	Middle	group1
ENST00000374580.4:5	81408	ENSE00001463895.1	5	ENST00000374580.4	92	5	CDS (ENST00000374580.4, CDS 12 of 13, 1280bp)	ENST00000374580.4	5	8	1280	Middle	group1
ENST00000374623.3:1	36866	ENSE00001272075.8	3	ENST00000374623.3	5031	1	CDS (ENST00000374623.3, CDS 1 of 3, 5031bp)	ENST00000374623.3	1	27	5031	First	group1
ENST00000374630.3:9	4514	ENSE00003566661.1	9	ENST00000374630.3	65	9	CDS (ENST00000374630.3, CDS 16 of 16, 282bp)	ENST00000374630.3	9	12	282	Middle	group1
ENST00000374706.1:5	323049	ENSE00003602824.1	5	ENST00000374706.1	35	5	CDS (ENST00000374706.1, CDS 12 of 12, 2871bp)	ENST00000374706.1	5	7	2871	Middle	group1
ENST00000374719.3:1	665937	ENSE00001863772.1	7	ENST00000374719.3	2457	1	CDS (ENST00000374719.3, CDS 1 of 7, 2457bp)	ENST00000374719.3	1	66	2457	First	group1
ENST00000374719.3:1	665937	ENSE00001863772.1	7	ENST00000374719.3	2457	1	CDS (ENST00000374719.3, CDS 1 of 7, 2457bp)	ENST00000374719.3	1	66	2457	First	group1
ENST00000374736.3:1	315160	ENSE00001143998.3	50	ENST00000374736.3	3454	1	CDS (ENST00000374736.3, CDS 1 of 50, 3454bp)	ENST00000374736.3	1	49	3454	First	group1
ENST00000374741.3:1	560401	ENSE00001464500.2	2	ENST00000374741.3	549	1	CDS (ENST00000374741.3, CDS 1 of 2, 549bp)	ENST00000374741.3	1	16	549	First	group1
ENST00000374759.3:1	560132	ENSE00001309561.5	16	ENST00000374759.3	1674	1	CDS (ENST00000374759.3, CDS 1 of 16, 1674bp)	ENST00000374759.3	1	12	1674	First	group1
ENST00000374759.3:13	560171	ENSE00003513671.1	4	ENST00000374759.3	94	13	CDS (ENST00000374759.3, CDS 2 of 16, 177bp)	ENST00000374759.3	13	12	177	Middle	group1
ENST00000374759.3:9	560159	ENSE00003517749.1	8	ENST00000374759.3	183	9	CDS (ENST00000374759.3, CDS 16 of 16, 483bp)	ENST00000374759.3	9	12	483	Middle	group1
ENST00000374847.1:1	315103	ENSE00001464826.1	3	ENST00000374847.1	3999	1	CDS (ENST00000374847.1, CDS 1 of 3, 3999bp)	ENST00000374847.1	1	27	3999	First	group1
ENST00000374847.1:1	315103	ENSE00001464826.1	3	ENST00000374847.1	3999	1	CDS (ENST00000374847.1, CDS 1 of 3, 3999bp)	ENST00000374847.1	1	27	3999	First	group1
ENST00000374866.3:1	105709	ENSE00001950594.1	54	ENST00000374866.3	2321	1	CDS (ENST00000374866.3, CDS 1 of 54, 2321bp)	ENST00000374866.3	1	52	2321	First	group1
ENST00000374875.1:1	334547	ENSE00001465027.1	16	ENST00000374875.1	2874	1	CDS (ENST00000374875.1, CDS 1 of 16, 2874bp)	ENST00000374875.1	1	12	2874	First	group1
ENST00000374875.1:1	334547	ENSE00001465027.1	16	ENST00000374875.1	2874	1	CDS (ENST00000374875.1, CDS 1 of 16, 2874bp)	ENST00000374875.1	1	12	2874	First	group1
ENST00000374888.1:1	655968	ENSE00001465020.1	1	ENST00000374888.1	5638	1	CDS (ENST00000374888.1, CDS 1 of 1, 5638bp)	ENST00000374888.1	1	1	5638	Last	group1
ENST00000375018.1:7	314930	ENSE00001251932.2	9	ENST00000375018.1	204	7	CDS (ENST00000375018.1, CDS 14 of 15, 503bp)	ENST00000375018.1	7	11	503	Middle	group1
ENST00000375019.2:7	314929	ENSE00001251914.1	9	ENST00000375019.2	151	7	CDS (ENST00000375019.2, CDS 14 of 15, 45bp)	ENST00000375019.2	7	11	45	Middle	group1
ENST00000375063.1:1	314865	ENSE00001423949.2	7	ENST00000375063.1	560	1	CDS (ENST00000375063.1, CDS 1 of 7, 560bp)	ENST00000375063.1	1	66	560	First	group1
ENST00000375123.3:1	302710	ENSE00001465823.3	1	ENST00000375123.3	3451	1	CDS (ENST00000375123.3, CDS 1 of 1, 3451bp)	ENST00000375123.3	1	1	3451	Last	group1
ENST00000375123.3:1	302710	ENSE00001465823.3	1	ENST00000375123.3	3451	1	CDS (ENST00000375123.3, CDS 1 of 1, 3451bp)	ENST00000375123.3	1	1	3451	Last	group1
ENST00000375123.3:1	302710	ENSE00001465823.3	1	ENST00000375123.3	3451	1	CDS (ENST00000375123.3, CDS 1 of 1, 3451bp)	ENST00000375123.3	1	1	3451	Last	group1
ENST00000375173.1:1	314750	ENSE00001465987.1	1	ENST00000375173.1	3076	1	CDS (ENST00000375173.1, CDS 1 of 1, 3076bp)	ENST00000375173.1	1	1	3076	Last	group1
